Altitude (km),O (kg/m3),N2 (kg/m3),O2 (kg/m3),Total (kg/m3),Neutral Temp. (K),He (kg/m3),Ar (kg/m3),H (kg/m3),N (kg/m3),H2 (kg/m3)
987.5,0.0,0.0,0.0,3.356e-11,888.9,3.356e-12,0.0,0.0,0.0,3.0204e-11
988.5,0.0,0.0,0.0,3.333e-11,889.6,3.3330000000000004e-12,0.0,0.0,0.0,2.9997000000000006e-11
989.5,0.0,0.0,0.0,3.311e-11,890.2,3.3110000000000003e-12,0.0,0.0,0.0,2.9799e-11
990.5,0.0,0.0,0.0,3.288e-11,890.8,3.288e-12,0.0,0.0,0.0,2.9592e-11
991.5,0.0,0.0,0.0,3.266e-11,891.5,3.266e-12,0.0,0.0,0.0,2.9394000000000003e-11
992.5,0.0,0.0,0.0,3.243e-11,892.2,3.243e-12,0.0,0.0,0.0,2.9187e-11
993.5,0.0,0.0,0.0,3.221e-11,892.8,3.221e-12,0.0,0.0,0.0,2.8989e-11
994.5,0.0,0.0,0.0,3.199e-11,893.5,3.199e-12,0.0,0.0,0.0,2.8790999999999997e-11
995.5,0.0,0.0,0.0,3.177e-11,894.2,3.177e-12,0.0,0.0,0.0,2.8592999999999998e-11
996.5,0.0,0.0,0.0,3.155e-11,894.9,3.1549999999999998e-12,0.0,0.0,0.0,2.8395e-11
997.5,0.0,0.0,0.0,3.134e-11,895.5,3.134e-12,0.0,0.0,0.0,2.8206e-11
998.5,0.0,0.0,0.0,3.113e-11,896.1,3.113e-12,0.0,0.0,0.0,2.8017e-11
999.5,0.0,0.0,0.0,3.092e-11,896.6,3.092e-12,0.0,0.0,0.0,2.7828e-11
