Altitude (km),Total (kg/m3),Neutral Temp. (K),H2 (kg/m3),He (kg/m3),H2O (kg/m3),CH4 (kg/m3),NH3 (kg/m3),H2S (kg/m3),N2 (kg/m3)
741.5,1.737e-10,814.2,1.1555642204371474e-10,4.4682537849550005e-11,7.472943388541032e-12,4.490684003566999e-12,8.908205705187063e-13,3.844600993330343e-13,2.2213204477547122e-13
742.5,1.722e-10,815.7,1.1455852548029751e-10,4.429667828262816e-11,7.408410198657258e-12,4.4519043489593395e-12,8.831278194779576e-13,3.8114006393292175e-13,2.2021380604684022e-13
743.5,1.707e-10,817.2,1.1356062891688028e-10,4.39108187157063e-11,7.343877008773484e-12,4.4131246943516795e-12,8.754350684372086e-13,3.7782002853280915e-13,2.1829556731820918e-13
744.5,1.693e-10,818.7,1.126292587910242e-10,4.355068311991258e-11,7.283646031548627e-12,4.376930350051197e-12,8.682551674658432e-13,3.7472132882603744e-13,2.1650521117148691e-13
745.5,1.678e-10,820.2,1.1163136222760698e-10,4.316482355299073e-11,7.219112841664854e-12,4.338150695443537e-12,8.605624164250945e-13,3.714012934259249e-13,2.145869724428559e-13
746.5,1.664e-10,821.6,1.1069999210175089e-10,4.2804687957197005e-11,7.1588818644399976e-12,4.3019563511430544e-12,8.533825154537289e-13,3.6830259371915313e-13,2.127966162961336e-13
747.5,1.65e-10,823.1,1.0976862197589482e-10,4.244455236140328e-11,7.0986508872151425e-12,4.265762006842573e-12,8.462026144823634e-13,3.652038940123814e-13,2.1100626014941133e-13
748.5,1.636e-10,824.5,1.0883725185003875e-10,4.208441676560956e-11,7.038419909990287e-12,4.22956766254209e-12,8.390227135109979e-13,3.6210519430560977e-13,2.092159040026891e-13
749.5,1.622e-10,825.9,1.0790588172418267e-10,4.172428116981583e-11,6.9781889327654306e-12,4.1933733182416075e-12,8.318428125396324e-13,3.59006494598838e-13,2.0742554785596677e-13
750.5,1.608e-10,827.3,1.0697451159832659e-10,4.136414557402211e-11,6.9179579555405755e-12,4.157178973941125e-12,8.246629115682669e-13,3.559077948920663e-13,2.0563519170924453e-13
751.5,1.595e-10,828.7,1.0610966791003166e-10,4.102973394935651e-11,6.8620291909746375e-12,4.12356993994782e-12,8.179958606662846e-13,3.530304308786354e-13,2.0397271814443096e-13
752.5,1.582e-10,830.1,1.0524482422173673e-10,4.0695322324690905e-11,6.8061004264087e-12,4.089960905954515e-12,8.113288097643024e-13,3.5015306686520453e-13,2.0231024457961744e-13
753.5,1.569e-10,831.4,1.043799805334418e-10,4.03609107000253e-11,6.7501716618427624e-12,4.05635187196121e-12,8.046617588623201e-13,3.472757028517736e-13,2.0064777101480386e-13
754.5,1.556e-10,832.8,1.0351513684514688e-10,4.0026499075359706e-11,6.694242897276826e-12,4.022742837967905e-12,7.979947079603379e-13,3.4439833883834277e-13,1.9898529744999034e-13
755.5,1.543e-10,834.1,1.0265029315685195e-10,3.9692087450694104e-11,6.638314132710888e-12,3.989133803974599e-12,7.913276570583556e-13,3.4152097482491186e-13,1.973228238851768e-13
756.5,1.531e-10,835.4,1.0185197590611816e-10,3.938339979715662e-11,6.586687580803868e-12,3.9581100802884714e-12,7.851734562257566e-13,3.388649465048218e-13,1.9578823290227197e-13
757.5,1.518e-10,836.7,1.0098713221782325e-10,3.9048988172491024e-11,6.530758816237932e-12,3.924501046295167e-12,7.785064053237744e-13,3.3598758249139093e-13,1.9412575933745845e-13
758.5,1.506e-10,838.1,1.0018881496708946e-10,3.874030051895354e-11,6.479132264330912e-12,3.893477322609039e-12,7.723522044911753e-13,3.3333155417130087e-13,1.9259116835455363e-13
759.5,1.494e-10,839.4,9.939049771635567e-11,3.8431612865416064e-11,6.427505712423893e-12,3.862453598922911e-12,7.661980036585763e-13,3.306755258512108e-13,1.910565773716488e-13
760.5,1.482e-10,840.6,9.859218046562189e-11,3.812292521187858e-11,6.375879160516873e-12,3.831429875236783e-12,7.600438028259773e-13,3.2801949753112074e-13,1.89521986388744e-13
761.5,1.47e-10,841.9,9.779386321488813e-11,3.781423755834111e-11,6.3242526086098545e-12,3.800406151550656e-12,7.538896019933784e-13,3.253634692110308e-13,1.879873954058392e-13
762.5,1.458e-10,843.1,9.699554596415434e-11,3.7505549904803627e-11,6.272626056702835e-12,3.769382427864527e-12,7.477354011607793e-13,3.227074408909407e-13,1.8645280442293439e-13
763.5,1.446e-10,844.4,9.619722871342055e-11,3.719686225126615e-11,6.2209995047958154e-12,3.738358704178399e-12,7.415812003281803e-13,3.2005141257085066e-13,1.849182134400296e-13
764.5,1.434e-10,845.6,9.539891146268677e-11,3.6888174597728666e-11,6.169372952888796e-12,3.7073349804922714e-12,7.354269994955813e-13,3.173953842507606e-13,1.8338362245712476e-13
765.5,1.423e-10,846.8,9.466712064951413e-11,3.6605210915319315e-11,6.122048613640695e-12,3.678896567113322e-12,7.297856487323655e-13,3.149606916240114e-13,1.819769140561287e-13
766.5,1.412e-10,847.9,9.39353298363415e-11,3.632224723290996e-11,6.074724274392594e-12,3.650458153734371e-12,7.241442979691498e-13,3.1252599899726216e-13,1.8057020565513261e-13
767.5,1.401e-10,849.1,9.320353902316888e-11,3.6039283550500607e-11,6.0273999351444945e-12,3.622019740355421e-12,7.185029472059341e-13,3.10091306370513e-13,1.7916349725413656e-13
768.5,1.39e-10,850.3,9.247174820999626e-11,3.5756319868091255e-11,5.980075595896393e-12,3.59358132697647e-12,7.128615964427183e-13,3.076566137437638e-13,1.7775678885314049e-13
769.5,1.379e-10,851.4,9.173995739682362e-11,3.54733561856819e-11,5.932751256648292e-12,3.56514291359752e-12,7.072202456795026e-13,3.0522192111701457e-13,1.763500804521444e-13
770.5,1.368e-10,852.5,9.100816658365098e-11,3.519039250327254e-11,5.885426917400191e-12,3.5367045002185694e-12,7.015788949162868e-13,3.0278722849026535e-13,1.7494337205114834e-13
771.5,1.358e-10,853.6,9.034290220803951e-11,3.493315279199131e-11,5.842404790811009e-12,3.510851397146796e-12,6.964503942224543e-13,3.00573871556857e-13,1.7366454623206098e-13
772.5,1.347e-10,854.6,8.961111139486687e-11,3.465018910958196e-11,5.7950804515629075e-12,3.482412983767846e-12,6.908090434592386e-13,2.9813917893010776e-13,1.722578378310649e-13
773.5,1.336e-10,855.7,8.887932058169424e-11,3.43672254271726e-11,5.747756112314807e-12,3.4539745703888953e-12,6.851676926960228e-13,2.9570448630335855e-13,1.7085112943006883e-13
774.5,1.326e-10,856.8,8.821405620608276e-11,3.410998571589137e-11,5.704733985725624e-12,3.428121467317122e-12,6.800391920021903e-13,2.9349112936995023e-13,1.695723036109815e-13
775.5,1.316e-10,857.8,8.754879183047126e-11,3.385274600461013e-11,5.661711859136441e-12,3.4022683642453483e-12,6.749106913083577e-13,2.9127777243654176e-13,1.6829347779189413e-13
776.5,1.306e-10,858.8,8.688352745485977e-11,3.35955062933289e-11,5.618689732547258e-12,3.3764152611735755e-12,6.697821906145252e-13,2.8906441550313344e-13,1.670146519728068e-13
777.5,1.297e-10,859.8,8.628478951680945e-11,3.336399055317579e-11,5.579969818616994e-12,3.3531474684089795e-12,6.65166539990076e-13,2.870723942630659e-13,1.658637087356282e-13
778.5,1.287e-10,860.8,8.561952514119796e-11,3.310675084189456e-11,5.536947692027812e-12,3.3272943653372066e-12,6.600380392962435e-13,2.8485903732965755e-13,1.6458488291654087e-13
779.5,1.277e-10,861.8,8.495426076558649e-11,3.284951113061333e-11,5.493925565438629e-12,3.3014412622654333e-12,6.54909538602411e-13,2.826456803962492e-13,1.6330605709745351e-13
780.5,1.268e-10,862.7,8.435552282753614e-11,3.2617995390460216e-11,5.4552056515083635e-12,3.2781734695008374e-12,6.502938879779616e-13,2.806536591561816e-13,1.6215511386027488e-13
781.5,1.258e-10,863.6,8.369025845192465e-11,3.2360755679178984e-11,5.412183524919181e-12,3.252320366429064e-12,6.451653872841292e-13,2.7844030222277324e-13,1.6087628804118756e-13
782.5,1.249e-10,864.5,8.309152051387433e-11,3.212923993902588e-11,5.373463610988917e-12,3.2290525736644686e-12,6.4054973665968e-13,2.764482809827057e-13,1.5972534480400895e-13
783.5,1.24e-10,865.4,8.2492782575824e-11,3.189772419887277e-11,5.334743697058653e-12,3.205784780899873e-12,6.359340860352308e-13,2.744562597426382e-13,1.5857440156683037e-13
784.5,1.23e-10,866.3,8.18275182002125e-11,3.1640484487591533e-11,5.291721570469469e-12,3.1799316778280993e-12,6.308055853413982e-13,2.722429028092298e-13,1.57295575747743e-13
785.5,1.222e-10,867.1,8.129530669972332e-11,3.143469271856655e-11,5.257303869198124e-12,3.159249195370681e-12,6.267027847863322e-13,2.704722172625031e-13,1.5627251509247314e-13
786.5,1.213e-10,868.0,8.069656876167299e-11,3.120317697841345e-11,5.21858395526786e-12,3.135981402606085e-12,6.220871341618829e-13,2.684801960224356e-13,1.5512157185529453e-13
787.5,1.204e-10,868.8,8.009783082362264e-11,3.0971661238260335e-11,5.179864041337595e-12,3.112713609841489e-12,6.174714835374336e-13,2.66488174782368e-13,1.539706286181159e-13
788.5,1.195e-10,869.6,7.949909288557232e-11,3.074014549810723e-11,5.141144127407331e-12,3.0894458170768933e-12,6.128558329129844e-13,2.644961535423005e-13,1.5281968538093732e-13
789.5,1.187e-10,870.4,7.896688138508312e-11,3.0534353729082235e-11,5.106726426135984e-12,3.0687633346194746e-12,6.087530323579184e-13,2.6272546799557376e-13,1.5179662472566741e-13
790.5,1.178e-10,871.1,7.836814344703278e-11,3.030283798892913e-11,5.06800651220572e-12,3.0454955418548787e-12,6.041373817334692e-13,2.6073344675550624e-13,1.5064568148848883e-13
791.5,1.169e-10,871.9,7.776940550898246e-11,3.007132224877602e-11,5.0292865982754556e-12,3.022227749090283e-12,5.9952173110902e-13,2.587414255154387e-13,1.4949473825131023e-13
792.5,1.161e-10,872.6,7.723719400849326e-11,2.9865530479751036e-11,4.99486889700411e-12,3.0015452666328645e-12,5.95418930553954e-13,2.5697073996871204e-13,1.4847167759604035e-13
793.5,1.152e-10,873.3,7.663845607044293e-11,2.963401473959793e-11,4.956148983073845e-12,2.9782774738682686e-12,5.908032799295046e-13,2.549787187286445e-13,1.4732073435886174e-13
794.5,1.144e-10,874.0,7.610624456995374e-11,2.9428222970572944e-11,4.921731281802499e-12,2.9575949914108503e-12,5.867004793744386e-13,2.532080331819178e-13,1.4629767370359186e-13
795.5,1.136e-10,874.6,7.557403306946456e-11,2.922243120154796e-11,4.887313580531153e-12,2.9369125089534317e-12,5.825976788193726e-13,2.514373476351911e-13,1.45274613048322e-13
796.5,1.128e-10,875.2,7.504182156897537e-11,2.9016639432522973e-11,4.8528958792598066e-12,2.916230026496013e-12,5.784948782643066e-13,2.496666620884644e-13,1.4425155239305212e-13
797.5,1.121e-10,875.8,7.457613650604733e-11,2.8836571634626112e-11,4.822780390647379e-12,2.898132854345772e-12,5.749049277786239e-13,2.4811731223507857e-13,1.4335637431969098e-13
798.5,1.113e-10,876.3,7.404392500555814e-11,2.8630779865601126e-11,4.788362689376033e-12,2.8774503718883536e-12,5.708021272235579e-13,2.4634662668835184e-13,1.4233331366442113e-13
799.5,1.105e-10,876.9,7.351171350506896e-11,2.842498809657614e-11,4.753944988104687e-12,2.856767889430935e-12,5.666993266684919e-13,2.4457594114162517e-13,1.4131025300915125e-13
800.5,1.098e-10,877.4,7.304602844214091e-11,2.8244920298679275e-11,4.723829499492259e-12,2.8386707172806936e-12,5.631093761828091e-13,2.430265912882393e-13,1.4041507493579009e-13
801.5,1.09e-10,877.9,7.251381694165173e-11,2.803912852965429e-11,4.689411798220912e-12,2.817988234823275e-12,5.590065756277431e-13,2.4125590574151256e-13,1.3939201428052023e-13
802.5,1.082e-10,878.4,7.198160544116255e-11,2.7833336760629304e-11,4.654994096949566e-12,2.7973057523658564e-12,5.549037750726771e-13,2.394852201947859e-13,1.3836895362525035e-13
803.5,1.075e-10,878.9,7.151592037823451e-11,2.7653268962732443e-11,4.6248786083371384e-12,2.7792085802156155e-12,5.513138245869943e-13,2.3793587034140006e-13,1.374737755518892e-13
804.5,1.068e-10,879.3,7.105023531530647e-11,2.747320116483558e-11,4.59476311972471e-12,2.7611114080653742e-12,5.477238741013116e-13,2.363865204880142e-13,1.3657859747852808e-13
805.5,1.061e-10,879.8,7.058455025237843e-11,2.7293133366938718e-11,4.5646476311122825e-12,2.743014235915133e-12,5.441339236156288e-13,2.348371706346283e-13,1.3568341940516694e-13
806.5,1.054e-10,880.2,7.011886518945039e-11,2.7113065569041857e-11,4.534532142499855e-12,2.724917063764892e-12,5.405439731299461e-13,2.332878207812425e-13,1.347882413318058e-13
807.5,1.047e-10,880.7,6.965318012652235e-11,2.6932997771144993e-11,4.5044166538874266e-12,2.7068198916146503e-12,5.369540226442633e-13,2.317384709278566e-13,1.3389306325844465e-13
808.5,1.04e-10,881.1,6.918749506359431e-11,2.6752929973248132e-11,4.474301165274999e-12,2.6887227194644094e-12,5.333640721585806e-13,2.301891210744707e-13,1.3299788518508351e-13
809.5,1.033e-10,881.5,6.872181000066628e-11,2.6572862175351268e-11,4.444185676662571e-12,2.6706255473141677e-12,5.297741216728978e-13,2.2863977122108484e-13,1.3210270711172238e-13
810.5,1.026e-10,881.8,6.825612493773823e-11,2.6392794377454404e-11,4.414070188050143e-12,2.652528375163927e-12,5.26184171187215e-13,2.27090421367699e-13,1.3120752903836125e-13
811.5,1.019e-10,882.2,6.77904398748102e-11,2.6212726579557543e-11,4.3839546994377155e-12,2.634431203013686e-12,5.225942207015323e-13,2.2554107151431316e-13,1.303123509650001e-13
812.5,1.012e-10,882.5,6.732475481188215e-11,2.6032658781660678e-11,4.353839210825287e-12,2.6163340308634442e-12,5.190042702158495e-13,2.2399172166092728e-13,1.2941717289163895e-13
813.5,1.005e-10,882.8,6.685906974895412e-11,2.5852590983763817e-11,4.3237237222128596e-12,2.5982368587132034e-12,5.154143197301668e-13,2.2244237180754143e-13,1.2852199481827782e-13
814.5,9.985e-11,883.2,6.642664790480665e-11,2.5685385171431016e-11,4.2957593399298906e-12,2.5814323417165507e-12,5.120807942791757e-13,2.2100368980082597e-13,1.2769075803587104e-13
815.5,9.921e-11,883.4,6.600087870441531e-11,2.552075175621103e-11,4.268225178912814e-12,2.5648863557506157e-12,5.087985538351228e-13,2.1958714136344463e-13,1.2687230951165516e-13
816.5,9.858e-11,883.6,6.558176214778007e-11,2.5358690738103852e-11,4.2411212391616285e-12,2.5485989008153986e-12,5.055675983980084e-13,2.1819272649539733e-13,1.260666492456301e-13
817.5,9.795e-11,883.9,6.516264559114484e-11,2.5196629719996675e-11,4.214017299410444e-12,2.5323114458801815e-12,5.023366429608939e-13,2.1679831162735006e-13,1.2526098897960509e-13
818.5,9.732e-11,884.1,6.47435290345096e-11,2.50345687018895e-11,4.186913359659259e-12,2.516023990944965e-12,4.991056875237794e-13,2.154038967593028e-13,1.244553287135801e-13
819.5,9.67e-11,884.3,6.433106512163049e-11,2.4875080080895135e-11,4.160239641173965e-12,2.4999950670404653e-12,4.959260170936032e-13,2.1403161546058962e-13,1.2366245670574593e-13
820.5,9.608e-11,884.5,6.391860120875137e-11,2.4715591459900773e-11,4.133565922688672e-12,2.4839661431359658e-12,4.927463466634272e-13,2.1265933416187643e-13,1.228695846979118e-13
821.5,9.547e-11,884.6,6.351278993962836e-11,2.455867523601922e-11,4.1073224254692704e-12,2.468195750262184e-12,4.896179612401893e-13,2.113091864324973e-13,1.220895009482685e-13
822.5,9.486e-11,884.7,6.310697867050534e-11,2.440175901213767e-11,4.0810789282498694e-12,2.4524253573884023e-12,4.864895758169515e-13,2.099590387031182e-13,1.2130941719862522e-13
823.5,9.426e-11,884.9,6.270782004513846e-11,2.424741518536893e-11,4.05526565229636e-12,2.4369134955453387e-12,4.83412475400652e-13,2.0863102454307319e-13,1.205421217071728e-13
824.5,9.365e-11,885.0,6.230200877601545e-11,2.4090498961487377e-11,4.029022155076958e-12,2.4211431026715568e-12,4.802840899774141e-13,2.0728087681369406e-13,1.1976203795752953e-13
825.5,9.307e-11,885.1,6.191615543816079e-11,2.3941299928944262e-11,4.004069321655232e-12,2.4061483028899284e-12,4.773095595749913e-13,2.0599712979231721e-13,1.1902031898245887e-13
826.5,9.248e-11,885.2,6.152364945655001e-11,2.3789528499288336e-11,3.978686266967615e-12,2.3908949720775824e-12,4.742837441656301e-13,2.0469124920160627e-13,1.1826581174919735e-13
827.5,9.19e-11,885.3,6.113779611869535e-11,2.364032946674522e-11,3.953733433545889e-12,2.375900172295954e-12,4.713092137632073e-13,2.0340750218022942e-13,1.1752409277412668e-13
828.5,9.132e-11,885.4,6.07519427808407e-11,2.349113043420211e-11,3.928780600124163e-12,2.3609053725143255e-12,4.683346833607844e-13,2.0212375515885257e-13,1.1678237379905602e-13
829.5,9.074e-11,885.5,6.036608944298604e-11,2.3341931401658995e-11,3.903827766702437e-12,2.345910572732697e-12,4.653601529583616e-13,2.0084000813747572e-13,1.1604065482398536e-13
830.5,9.018e-11,885.5,5.999354139264361e-11,2.3197877163341504e-11,3.8797353758124945e-12,2.3314328350125042e-12,4.624881925698154e-13,1.9960052825476704e-13,1.1532451236529647e-13
831.5,8.961e-11,885.5,5.961434069854506e-11,2.3051250527911202e-11,3.85521276365666e-12,2.3166965662615934e-12,4.595649471743309e-13,1.9833891480272426e-13,1.1459558164841667e-13
832.5,8.906e-11,885.5,5.924844529195875e-11,2.2909768686706523e-11,3.83155059403261e-12,2.302477359572118e-12,4.56744271792723e-13,1.9712156848934965e-13,1.1389222744791865e-13
833.5,8.85e-11,885.5,5.887589724161631e-11,2.2765714448389036e-11,3.807458203142667e-12,2.2879996218519252e-12,4.5387231140417677e-13,1.9588208860664098e-13,1.1317608498922973e-13
834.5,8.795e-11,885.5,5.851000183503e-11,2.2624232607184357e-11,3.783796033518617e-12,2.27378041516245e-12,4.510516360225689e-13,1.9466474229326637e-13,1.1247273078873168e-13
835.5,8.741e-11,885.5,5.8150759072199794e-11,2.248532316309249e-11,3.760564085160458e-12,2.2598197395036926e-12,4.482822456478993e-13,1.9346952954922582e-13,1.1178216484642452e-13
836.5,8.687e-11,885.4,5.77915163093696e-11,2.2346413719000626e-11,3.7373321368023e-12,2.2458590638449352e-12,4.4551285527322977e-13,1.9227431680518533e-13,1.1109159890411736e-13
837.5,8.634e-11,885.4,5.743892619029551e-11,2.221007667202157e-11,3.714530409710033e-12,2.232156919216895e-12,4.427947499054985e-13,1.9110123763047885e-13,1.1041382122000106e-13
838.5,8.581e-11,885.3,5.708633607122142e-11,2.207373962504252e-11,3.691728682617766e-12,2.2184547745888553e-12,4.400766445377673e-13,1.8992815845577242e-13,1.0973604353588477e-13
839.5,8.529e-11,885.3,5.6740398595903446e-11,2.1939974975176277e-11,3.6693571767913905e-12,2.205011160991533e-12,4.374098241769744e-13,1.8877721285040008e-13,1.0907105410995936e-13
840.5,8.477e-11,885.2,5.6394461120585474e-11,2.1806210325310037e-11,3.646985670965016e-12,2.1915675473942114e-12,4.347430038161815e-13,1.8762626724502772e-13,1.0840606468403393e-13
841.5,8.425e-11,885.1,5.6048523645267514e-11,2.16724456754438e-11,3.6246141651386413e-12,2.1781239337968896e-12,4.3207618345538865e-13,1.8647532163965538e-13,1.0774107525810853e-13
842.5,8.374e-11,885.0,5.5709238813705653e-11,2.154125342269037e-11,3.602672880578158e-12,2.164938851230285e-12,4.29460648101534e-13,1.853465096036171e-13,1.0708887409037398e-13
843.5,8.323e-11,884.8,5.53699539821438e-11,2.141006116993694e-11,3.580731596017675e-12,2.1517537686636807e-12,4.2684511274767945e-13,1.8421769756757886e-13,1.0643667292263944e-13
844.5,8.273e-11,884.7,5.503732179433805e-11,2.1281441314296322e-11,3.559220532723083e-12,2.1388272171277937e-12,4.2428086240076314e-13,1.8311101910087462e-13,1.0579726001309576e-13
845.5,8.223e-11,884.6,5.4704689606532305e-11,2.115282145865571e-11,3.537709469428492e-12,2.1259006655919075e-12,4.2171661205384694e-13,1.8200434063417046e-13,1.0515784710355209e-13
846.5,8.173e-11,884.4,5.437205741872657e-11,2.1024201603015094e-11,3.5161984061339007e-12,2.112974114056021e-12,4.191523617069307e-13,1.8089766216746628e-13,1.0451843419400842e-13
847.5,8.124e-11,884.2,5.4046077874676936e-11,2.089815414448729e-11,3.495117564105201e-12,2.1003060935508518e-12,4.166393963669527e-13,1.7981311727009616e-13,1.0389180954265562e-13
848.5,8.075e-11,884.0,5.372009833062732e-11,2.0772106685959486e-11,3.474036722076502e-12,2.0876380730456835e-12,4.1412643102697484e-13,1.787285723727261e-13,1.0326518489130283e-13
849.5,8.027e-11,883.9,5.34007714303338e-11,2.0648631624544494e-11,3.453386101313694e-12,2.075228583571232e-12,4.116647506939352e-13,1.7766616104469004e-13,1.026513484981409e-13
850.5,7.979e-11,883.7,5.3081444530040294e-11,2.0525156563129505e-11,3.4327354805508864e-12,2.062819094096781e-12,4.0920307036089564e-13,1.7660374971665403e-13,1.0203751210497898e-13
851.5,7.931e-11,883.4,5.2762117629746774e-11,2.040168150171451e-11,3.4120848597880784e-12,2.05040960462233e-12,4.06741390027856e-13,1.75541338388618e-13,1.0142367571181705e-13
852.5,7.884e-11,883.2,5.2449443373209377e-11,2.0280778837412333e-11,3.3918644602911626e-12,2.0382586461785963e-12,4.043309947017547e-13,1.7450106062991606e-13,1.00822627576846e-13
853.5,7.837e-11,883.0,5.213676911667198e-11,2.0159876173110153e-11,3.371644060794247e-12,2.0261076877348628e-12,4.0192059937565343e-13,1.7346078287121414e-13,1.0022157944187495e-13
854.5,7.79e-11,882.8,5.1824094860134583e-11,2.0038973508807972e-11,3.351423661297331e-12,2.0139567292911296e-12,3.9951020404955215e-13,1.724205051125122e-13,9.96205313069039e-14
855.5,7.744e-11,882.6,5.1518073247353304e-11,1.992064324161861e-11,3.331633483066307e-12,2.002064301878114e-12,3.9715109373038925e-13,1.7140236092314438e-13,9.903227143012373e-14
856.5,7.698e-11,882.3,5.1212051634572025e-11,1.9802312974429243e-11,3.311843304835283e-12,1.9901718744650986e-12,3.947919834112263e-13,1.703842167337765e-13,9.844401155334355e-14
857.5,7.652e-11,882.1,5.090603002179074e-11,1.9683982707239874e-11,3.2920531266042587e-12,1.9782794470520826e-12,3.924328730920633e-13,1.6936607254440865e-13,9.785575167656338e-14
858.5,7.607e-11,881.8,5.060666105276557e-11,1.956822483716332e-11,3.272693169639127e-12,1.9666455506697846e-12,3.901250477798387e-13,1.683700619243749e-13,9.728028005797407e-14
859.5,7.562e-11,881.6,5.0307292083740404e-11,1.9452466967086768e-11,3.2533332126739948e-12,1.955011654287487e-12,3.878172224676141e-13,1.6737405130434113e-13,9.670480843938477e-14
860.5,7.517e-11,881.3,5.0007923114715236e-11,1.933670909701021e-11,3.233973255708862e-12,1.9433777579051887e-12,3.8550939715538943e-13,1.6637804068430734e-13,9.612933682079545e-14
861.5,7.473e-11,881.0,4.971520678944618e-11,1.9223523624046468e-11,3.215043520009622e-12,1.9320023925536087e-12,3.832528568501031e-13,1.6540416363360767e-13,9.556665346039703e-14
862.5,7.428e-11,880.7,4.941583782042101e-11,1.9107765753969915e-11,3.1956835630444896e-12,1.9203684961713107e-12,3.809450315378785e-13,1.644081530135739e-13,9.499118184180772e-14
863.5,7.385e-11,880.4,4.912977413890807e-11,1.8997152678118982e-11,3.177184048611141e-12,1.9092516618504483e-12,3.7873977623953053e-13,1.6345640953220828e-13,9.444128673960016e-14
864.5,7.341e-11,880.1,4.883705781363902e-11,1.888396720515524e-11,3.1582543129119007e-12,1.897876296498868e-12,3.764832359342442e-13,1.624825324815086e-13,9.387860337920173e-14
865.5,7.298e-11,879.8,4.855099413212609e-11,1.8773354129304312e-11,3.1397547984785525e-12,1.886759462178006e-12,3.742779806358963e-13,1.6153078900014303e-13,9.332870827699419e-14
866.5,7.255e-11,879.5,4.8264930450613145e-11,1.8662741053453383e-11,3.1212552840452035e-12,1.875642627857143e-12,3.7207272533754826e-13,1.6057904551877742e-13,9.277881317478663e-14
867.5,7.212e-11,879.2,4.797886676910021e-11,1.8552127977602454e-11,3.1027557696118553e-12,1.864525793536281e-12,3.6986747003920034e-13,1.5962730203741184e-13,9.222891807257907e-14
868.5,7.169e-11,879.0,4.7692803087587274e-11,1.8441514901751524e-11,3.0842562551785063e-12,1.853408959215418e-12,3.676622147408523e-13,1.586755585560462e-13,9.167902297037151e-14
869.5,7.127e-11,878.7,4.741339204983045e-11,1.8333474223013407e-11,3.06618696201105e-12,1.8425506559252737e-12,3.6550824444944267e-13,1.5774594864401472e-13,9.114191612635483e-14
870.5,7.085e-11,878.4,4.713398101207363e-11,1.822543354427529e-11,3.048117668843593e-12,1.831692352635129e-12,3.6335427415803303e-13,1.568163387319832e-13,9.060480928233815e-14
871.5,7.044e-11,878.0,4.686122261807292e-11,1.8119965262649985e-11,3.0304785969420282e-12,1.821092580375702e-12,3.6125158887356174e-13,1.5590886238928577e-13,9.008049069651234e-14
872.5,7.002e-11,877.7,4.658181158031609e-11,1.8011924583911864e-11,3.012409303774571e-12,1.8102342770855569e-12,3.59097618582152e-13,1.5497925247725423e-13,8.954338385249564e-14
873.5,6.961e-11,877.4,4.630905318631539e-11,1.7906456302286562e-11,2.994770231873007e-12,1.7996345048261302e-12,3.5699493329768076e-13,1.540717761345568e-13,8.901906526666985e-14
874.5,6.92e-11,877.1,4.603629479231468e-11,1.7800988020661257e-11,2.977131159971442e-12,1.7890347325667031e-12,3.548922480132094e-13,1.5316429979185937e-13,8.849474668084404e-14
875.5,6.88e-11,876.7,4.577018904207008e-11,1.7698092136148764e-11,2.9599223093357683e-12,1.7786934913379938e-12,3.5284084773567635e-13,1.52278957018496e-13,8.79832163532091e-14
876.5,6.839e-11,876.4,4.549743064806937e-11,1.7592623854523458e-11,2.9422832374342033e-12,1.7680937190785667e-12,3.5073816245120506e-13,1.5137148067579858e-13,8.745889776738328e-14
877.5,6.799e-11,876.0,4.523132489782478e-11,1.7489727970010965e-11,2.9250743867985305e-12,1.7577524778498576e-12,3.4868676217367205e-13,1.5048613790243525e-13,8.694736743974835e-14
878.5,6.759e-11,875.7,4.496521914758019e-11,1.738683208549847e-11,2.9078655361628573e-12,1.747411236621148e-12,3.4663536189613904e-13,1.4960079512907188e-13,8.643583711211341e-14
879.5,6.72e-11,875.3,4.470576604109171e-11,1.728650859809879e-11,2.8910869067930764e-12,1.7373285264231568e-12,3.446352466255444e-13,1.487375859250426e-13,8.593709504266934e-14
880.5,6.68e-11,875.0,4.443966029084712e-11,1.71836127135863e-11,2.8738780561574036e-12,1.7269872851944476e-12,3.425838463480114e-13,1.4785224315167927e-13,8.542556471503442e-14
881.5,6.641e-11,874.7,4.418020718435864e-11,1.7083289226186622e-11,2.8570994267876222e-12,1.7169045749964561e-12,3.405837310774167e-13,1.4698903394765003e-13,8.492682264559036e-14
882.5,6.602e-11,874.4,4.3920754077870154e-11,1.6982965738786937e-11,2.8403207974178404e-12,1.7068218647984644e-12,3.38583615806822e-13,1.4612582474362073e-13,8.442808057614628e-14
883.5,6.563e-11,874.0,4.366130097138168e-11,1.6882642251387256e-11,2.8235421680480594e-12,1.6967391546004728e-12,3.365835005362273e-13,1.4526261553959148e-13,8.392933850670222e-14
884.5,6.524e-11,873.7,4.34018478648932e-11,1.6782318763987577e-11,2.806763538678278e-12,1.6866564444024813e-12,3.3458338526563265e-13,1.443994063355622e-13,8.343059643725816e-14
885.5,6.485e-11,873.4,4.3142394758404724e-11,1.6681995276587896e-11,2.789984909308497e-12,1.6765737342044898e-12,3.32583269995038e-13,1.4353619713153296e-13,8.29318543678141e-14
886.5,6.447e-11,873.1,4.2889594295672354e-11,1.6584244186301026e-11,2.7736365012046075e-12,1.666749555037216e-12,3.306344397313816e-13,1.4269512149683775e-13,8.24459005565609e-14
