Particle Name,Weight,Energy (keV),Pitch Angle (deg),Unit Momentum x,Unit Momentum y,Unit Momentum z,Position x (m),Position y (m),Position z (m)
gamma,0.01,6.5234,108.336,-0.931464,-0.0296764,0.362621,-980993,-29865.2,451000
gamma,0.01,22.9313,161.087,-0.153982,-0.0974116,0.98326,-131398,648.195,451000
gamma,0.01,18.399,122.212,-0.701601,0.4328,0.566074,-506870,272026,451000
e-,1,48.4137,112.408,0.94104,-0.266482,0.2084,179.854,-26.2795,451000
e-,1,111.764,163.151,-0.00529273,0.209089,0.977882,269.98,-42.3364,451000
e-,1,80.8067,112.994,-0.813946,0.17671,0.553412,308.087,-11.7063,451000
e-,1,120.704,164.948,0.401794,-0.128978,0.906601,41.3573,-45.1366,451000
e-,1,115.113,136,0.484676,0.597801,0.638532,13.8454,77.8891,451000
gamma,0.01,6.26979,121.671,-0.746905,-0.260731,0.61168,-511119,-156042,451000
gamma,0.01,3.39233,118.361,-0.278208,0.885011,0.373304,-337738,863150,451000
gamma,0.01,63.9169,147.06,-0.127208,0.511109,0.85005,-120706,218374,451000
gamma,0.01,31.7696,127.983,-0.308746,0.749644,0.585414,-258353,465890,451000
gamma,0.01,52.7411,163.06,0.489513,-0.0544247,0.870296,138780,-23508.2,451000
gamma,0.01,4.74838,125.871,-0.762384,0.00545063,0.647102,-495479,2348.31,451000
gamma,0.01,27.0896,125.218,-0.327192,0.78064,0.532491,-290076,533477,451000
gamma,0.01,53.2493,132.856,0.850713,-0.39065,0.351683,881989,-392284,451000
gamma,0.01,28.8908,139.65,0.735885,-0.376902,0.56251,410522,-244873,451000
gamma,0.01,39.3674,124.348,-0.183707,0.865201,0.466561,-209653,675007,451000
gamma,0.01,12.8274,121.658,-0.183542,0.905343,0.382971,-240811,860690,451000
gamma,0.01,2.5077,121.083,-0.507763,-0.702838,0.498192,-437564,-514790,451000
gamma,0.01,27.5459,122.954,-0.466881,0.704817,0.534092,-384709,480145,451000
gamma,0.01,15.2535,166.766,0.399955,-0.116005,0.909164,94123.3,-47215.2,451000
gamma,0.01,37.4521,148.94,-0.388569,-0.0595861,0.919491,-220163,-24334.5,451000
gamma,0.01,44.3181,129.847,0.00236004,0.838144,0.545444,-64599.5,559206,451000
gamma,0.01,11.1974,126.952,-0.228829,-0.786799,0.573223,-211638,-500874,451000
gamma,0.01,10.8292,120.68,-0.301393,0.866927,0.396989,-342818,795012,451000
e-,1,108.798,135.086,0.578111,0.547421,0.605077,295.545,-27.2258,451000
e-,1,85.7227,175.451,0.254361,-0.0262968,0.966752,145.171,-3.97124,451000
e-,1,74.728,138.528,-0.41784,0.340903,0.842137,281.276,47.0409,451000
e-,1,28.6263,127.206,0.675168,0.556156,0.484601,234.052,59.3715,451000
e-,1,111.392,137.036,-0.324558,-0.490413,0.8088,363.654,-9.55508,451000
e-,1,96.3412,144.252,-0.408097,-0.120043,0.905012,150.047,21.777,451000
e-,1,92.6047,162.41,0.474609,-0.0300088,0.879685,57.0821,26.0008,451000
e-,1,136.793,96.6194,-0.771128,0.579521,0.263659,294.096,-25.3658,451000
e-,1,136.792,95.9739,-0.731749,-0.636189,0.244555,399.591,-43.3385,451000
e-,1,109.025,122.861,-0.210202,0.779109,0.590597,174.439,-12.717,451000
e-,1,124.818,150.417,-0.239933,0.275951,0.930743,246.421,-90.4844,451000
e-,1,45.3714,140.029,-0.0507965,-0.608641,0.791818,57.3318,14.5237,451000
e-,1,90.9242,158.318,-0.174625,0.101478,0.979392,106.976,-11.4937,451000
gamma,0.01,16.8094,111.862,-0.917942,-0.196087,0.344867,-954352,-191445,451000
gamma,0.01,0.39337,163.104,0.427648,-0.188691,0.884032,106459,-79836.4,451000
gamma,0.01,28.7892,134.96,-0.473799,-0.488185,0.732933,-382776,-331693,451000
gamma,0.01,15.2834,118.763,-0.847619,0.0558744,0.527655,-600213,34890,451000
gamma,0.01,1.75977,144.361,0.710144,-0.283112,0.644627,308516,-148022,451000
gamma,0.01,109.179,158.831,0.468595,-0.249382,0.847483,124386,-99389.5,451000
gamma,0.01,6.08874,140.215,0.029002,-0.670488,0.741353,-48030.9,-304137,451000
gamma,0.01,52.4281,140.608,0.717126,-0.352854,0.601019,377404,-231009,451000
gamma,0.01,20.2821,152.15,-0.267081,-0.240884,0.933082,-157210,-87274.2,451000
gamma,0.01,33.0077,124.685,-0.68562,0.381407,0.620044,-432218,205774,451000
gamma,0.01,7.0526,131.806,0.884785,-0.302593,0.35439,776638,-287167,451000
gamma,0.01,6.83039,130.52,-0.659678,-0.213756,0.720509,-368396,-100198,451000
gamma,0.01,47.4017,125.151,0.500371,-0.798454,0.334813,440343,-800901,451000
gamma,0.01,34.2681,130.128,0.134125,0.820657,0.555456,19870.9,495142,451000
gamma,0.01,1.21444,119.812,-0.534036,0.688071,0.491288,-425926,469336,451000
gamma,0.01,44.7774,131.343,0.43485,-0.765373,0.474457,249577,-664731,451000
gamma,0.01,41.0649,143.63,-0.518569,-0.0996338,0.849211,-470215,-155242,451000
e-,1,59.6996,142.243,-0.358525,-0.326031,0.874737,219.077,-14.6229,451000
gamma,0.01,19.773,140.887,-0.470149,-0.280741,0.836747,-276492,-125589,451000
gamma,0.01,25.6753,160.898,0.418389,-0.256025,0.871437,111318,-110062,451000
gamma,0.01,55.9871,118.507,-0.863318,0.130366,0.487532,-782063,86498.5,451000
gamma,0.01,17.3297,115.17,-0.816051,0.41539,0.401884,-823112,383974,451000
gamma,0.01,5.38968,137.806,-0.450158,-0.419793,0.788119,-279955,-198960,451000
gamma,0.01,8.78748,151.538,-0.344511,0.0476957,0.93757,-204131,18217.1,451000
gamma,0.01,71.2729,142.83,-0.564139,-0.180171,0.805783,-833011,186716,451000
gamma,0.01,20.3921,140.959,-0.361649,-0.444833,0.819349,-231648,-202778,451000
gamma,0.01,2.84882,161.974,0.127046,0.337006,0.932891,-16685.9,133734,451000
gamma,0.01,26.9416,122.342,-0.742605,0.362899,0.562887,-586123,240662,451000
gamma,0.01,3.11362,149.31,-0.228991,0.378963,0.896633,-162423,156587,451000
gamma,0.01,43.5699,159.47,0.261217,0.361494,0.895035,-41388.6,129410,451000
gamma,0.01,72.013,115.953,-0.674136,-0.619906,0.401568,-692177,-575260,451000
gamma,0.01,61.9081,120.358,-0.179798,-0.893208,0.412131,-229742,-807345,451000
e-,1,13.342,164.942,0.370877,0.177183,0.911623,75.3361,47.5841,451000
e-,1,134.265,124.485,-0.68523,0.173049,0.70747,186.838,-58.7422,451000
e-,1,52.442,139.428,0.669408,-0.366688,0.646091,175.02,36.2107,451000
e-,1,58.1603,166.635,0.374825,0.126638,0.918406,104.648,-40.8696,451000
e-,1,95.2541,145.974,-0.357671,-0.195915,0.913066,199.796,25.4051,451000
gamma,0.01,20.0044,144.255,0.55212,-0.487279,0.676552,255947,-246664,451000
gamma,0.01,25.3337,129.706,0.14119,0.834023,0.533359,31444.6,588176,451000
gamma,0.01,6.89677,135.364,0.875597,0.223946,0.427992,702119,196387,451000
gamma,0.01,42.714,129.909,-0.125738,0.792093,0.59731,-147502,498701,451000
gamma,0.01,20.6872,139.407,0.723967,-0.417336,0.549274,442127,-292420,451000
gamma,0.01,42.6208,121.757,-0.282933,0.840723,0.461663,-299005,685083,451000
gamma,0.01,17.8755,135.174,0.326941,0.745234,0.581151,130913,529574,451000
gamma,0.01,47.0839,123.549,-0.700257,0.408137,0.585717,-518421,261744,451000
e-,1,143.191,149.777,0.398708,-0.440069,0.804594,354.785,0.848608,451000
gamma,0.01,14.8538,132.229,0.629212,-0.633161,0.450777,455718,-527422,451000
gamma,0.01,43.5702,167.751,0.0507547,0.189742,0.980521,-35194.3,96637.5,451000
gamma,0.01,30.1941,139.127,-0.0224172,-0.681895,0.731107,-79255.2,-350445,451000
gamma,0.01,10.4273,142.029,0.303775,-0.642609,0.703402,94204.1,-343275,451000
gamma,0.01,28.6845,138.047,0.158712,0.728173,0.666764,57730.4,446530,451000
gamma,0.01,15.2294,129.391,-0.710646,0.0791379,0.699085,-448983,41790.4,451000
gamma,0.01,50.7064,127.259,-0.73728,0.0548872,0.673354,-445240,7195.05,451000
gamma,0.01,15.2081,137.927,0.295735,0.718601,0.629407,108454,427506,451000
e-,1,73.9846,139.316,0.650561,0.398927,0.646241,79.1324,-97.6817,451000
e-,1,77.0422,142.176,0.599438,-0.404868,0.690476,195.41,-6.51406,451000
e-,1,64.2934,124.048,-0.648328,-0.31012,0.695339,223.887,14.5487,451000
gamma,1,0.39337,130.96,0.763952,0.521208,0.380421,633709,474667,451000
gamma,0.01,52.0448,130.801,-0.0414537,-0.797082,0.602446,-93656.6,-496773,451000
gamma,0.01,6.64289,127.639,-0.532075,-0.554928,0.639493,-379796,-326071,451000
gamma,0.01,5.57564,135.082,0.559744,-0.636169,0.531013,327338,-449891,451000
gamma,0.01,12.5514,121.055,-0.785923,-0.282123,0.550211,-603385,-192974,451000
gamma,0.01,14.6523,143.11,-0.123539,0.609713,0.782936,-141614,334789,451000
gamma,0.01,63.9422,165.371,0.209719,-0.266681,0.940691,16054.1,-103658,451000
gamma,0.01,66.2825,135.86,-0.59612,-0.164518,0.785859,-352252,-79223.5,451000
gamma,0.01,30.7661,125.056,-0.61879,-0.500489,0.605484,-451010,-310636,451000
gamma,0.01,30.7642,126.681,-0.672107,0.367624,0.642748,-459896,213697,451000
gamma,0.01,10.79,131.487,0.728664,0.527623,0.43665,557778,452286,451000
gamma,0.01,20.0958,138.035,0.822198,-0.146691,0.549975,492624,-100734,451000
gamma,0.01,20.7882,134.633,0.580582,0.63216,0.513126,356339,461147,451000
gamma,0.01,25.0323,126.551,-0.716185,-0.254812,0.649731,-481117,-147770,451000
gamma,0.01,9.94257,127.54,-0.282426,-0.754884,0.591934,-246739,-478856,451000
gamma,0.01,14.2698,113.957,-0.907429,0.192178,0.373686,-978265,192072,451000
gamma,0.01,53.9875,165.496,-0.0125063,0.187929,0.982103,-72633.5,71004.6,451000
gamma,0.01,47.2292,118.686,-0.174853,-0.917995,0.355965,-252019,-967594,451000
gamma,0.01,4.65974,139.738,0.306158,-0.675748,0.670546,103318,-378557,451000
gamma,0.01,51.641,136.466,-0.359437,-0.548067,0.755266,-246283,-272795,451000
gamma,0.01,4.73646,117.479,-0.818803,-0.212836,0.533162,-643630,-150399,451000
gamma,0.01,13.906,120.787,-0.447981,0.756476,0.476506,-420328,594455,451000
gamma,0.01,44.8513,127.911,-0.341832,-0.714681,0.610231,-277873,-439820,451000
gamma,0.01,26.5581,119.822,-0.46864,0.755918,0.457126,-452214,619230,451000
gamma,0.01,32.1474,123.836,-0.329503,-0.783021,0.527546,-302028,-557207,451000
gamma,0.01,81.6273,132.653,-0.384864,-0.605507,0.696592,-274996,-326625,451000
gamma,0.01,32.4697,138.31,-0.553086,0.18003,0.81344,-322775,82239.2,451000
gamma,0.01,34.3992,132.399,-0.0183565,-0.78016,0.625311,-78865.1,-468489,451000
gamma,0.01,17.1189,126.364,-0.75065,0.114063,0.650779,-500307,64974.9,451000
e-,1,117.89,158.616,0.300073,0.344392,0.889579,49.0882,49.4768,451000
gamma,0.01,9.49381,122.516,-0.613897,-0.545483,0.570595,-468355,-356858,451000
gamma,0.01,3.56789,116.963,-0.618245,-0.664121,0.420377,-615459,-589300,451000
gamma,0.01,14.2315,146.864,-0.315767,-0.337607,0.886743,-200160,-142515,451000
gamma,0.01,10.1453,116.333,-0.881788,0.139893,0.450422,-796915,115067,451000
gamma,0.01,16.5654,151.875,0.665969,-0.104413,0.738636,268468,-53326.1,451000
gamma,0.01,5.23214,120.233,-0.749554,-0.400429,0.527091,-597338,-283719,451000
gamma,0.01,6.37344,146.177,-0.247986,-0.437543,0.864326,-174381,-189275,451000
gamma,0.01,11.576,129.626,-0.687985,-0.188262,0.700881,-433223,-100740,451000
gamma,0.01,13.786,128.116,-0.500142,-0.573476,0.648832,-354692,-329983,451000
gamma,0.01,24.754,139.072,-0.559744,0.0663746,0.826003,-319972,29285.2,451000
gamma,0.01,7.77612,118.125,-0.718804,-0.477223,0.505549,-597252,-352379,451000
gamma,0.01,25.7151,123,-0.796549,0.117153,0.593115,-567878,72941.3,451000
gamma,0.01,9.49287,139.016,-0.507064,-0.235023,0.829247,-295314,-106257,451000
gamma,0.01,5.95739,177.037,0.235456,-0.0228111,0.971617,22816.4,-9403.44,451000
e-,1,56.8956,118.448,-0.765079,-0.144768,0.627452,321.483,13.4366,451000
e-,1,89.3386,155.608,0.513541,0.224401,0.828203,152.564,5.17122,451000
e-,1,110.135,113.833,0.677097,0.678846,0.284091,148.846,-91.5227,451000
e-,1,106.614,100.097,-0.61368,0.733047,0.293322,347.029,-287.221,451000
e-,1,92.9175,95.9242,-0.85592,-0.440686,0.270549,384.032,-247.419,451000
e-,1,71.788,160.298,0.134798,-0.331664,0.933718,120.482,67.2269,451000
e-,1,38.8511,159.602,0.517499,0.0332548,0.855037,46.5644,77.4505,451000
e-,1,64.5807,140.96,-0.124067,-0.566257,0.814838,204.04,0.502298,451000
e-,1,9.84864,100.921,-0.784362,-0.517834,0.341503,113.099,192.265,451000
e-,1,36.4529,137.398,0.606615,-0.476472,0.63639,176.926,55.7534,451000
gamma,0.01,30.4096,133.378,0.0377033,0.779779,0.624919,-44749.9,462684,451000
gamma,0.01,10.2057,142.729,-0.201543,-0.544404,0.814251,-159055,-248876,451000
gamma,0.01,27.2713,139.417,-0.549165,-0.0996241,0.829754,-312893,-45206.7,451000
gamma,0.01,70.7066,153.961,0.638488,-0.119043,0.76037,280643,-109115,451000
gamma,0.01,33.8969,172.987,0.310292,0.0507782,0.949284,54215,19234.4,451000
gamma,0.01,62.4593,166.195,-0.0309887,-0.13125,0.990865,-70985.7,-50385.3,451000
gamma,0.01,20.5052,131.071,0.159192,-0.810765,0.563309,37778.2,-535034,451000
gamma,0.01,26.2815,116.472,-0.764431,-0.490048,0.418926,-783636,-463885,451000
gamma,0.01,57.543,148.309,0.701067,-0.254068,0.666299,444746,-252915,451000
e-,1,114.706,114.635,0.952998,-0.174463,0.247704,232.041,-33.1917,451000
e-,1,99.7039,134.035,0.365892,-0.676121,0.639518,173.308,30.5371,451000
e-,1,67.4474,92.9762,-0.970042,-0.0523249,0.237236,219.459,-58.9383,451000
e-,1,33.6625,164.445,-0.0808476,0.0508335,0.995429,-130.131,137.472,451000
e-,1,82.7755,135.048,0.120919,0.708387,0.69539,59.374,29.2198,451000
e-,1,42.1809,114.104,0.362532,-0.864118,0.349099,78.6165,-93.8211,451000
e-,1,37.5283,91.3831,-0.753533,0.635773,0.167275,-52.0597,-119.204,451000
e-,1,37.5283,91.3843,-0.975235,-0.0637289,0.211789,-41.5801,-122.525,451000
e-,1,37.5283,91.3852,-0.642687,-0.751305,0.149982,-31.2791,-117.543,451000
e-,1,37.5282,85.8688,-0.776147,-0.6258,0.0772631,-27.7133,-119.156,451000
e-,1,111.617,131.507,-0.381524,-0.540991,0.749512,97.9524,-11.2057,451000
e-,1,56.8324,148.164,0.199567,0.528307,0.825266,281.933,-36.4895,451000
gamma,0.01,28.6242,112.311,-0.809431,-0.451859,0.375026,-878452,-453101,451000
gamma,0.01,57.5745,122.546,-0.27997,-0.848599,0.448884,-302161,-710556,451000
gamma,0.01,33.1708,151.685,-0.112812,0.440764,0.890506,-144480,225512,451000
gamma,0.01,13.3711,128.268,-0.703347,0.0102504,0.710773,-439546,4773.71,451000
gamma,0.01,22.1799,120.103,-0.382826,0.81441,0.436096,-381264,746005,451000
e-,1,44.5874,113.676,0.749662,-0.604711,0.268947,324.47,109.74,451000
e-,1,11.5783,145.494,0.210296,-0.561434,0.800355,375.689,4.80349,451000
e-,1,100.355,156.474,-0.0788289,-0.303463,0.949577,89.0991,7.30073,451000
e-,1,89.3732,121.058,-0.608331,-0.464817,0.643334,230.233,-11.3128,451000
e-,1,90.0094,132.285,-0.468363,-0.421765,0.77637,228.348,80.1075,451000
e-,1,31.8796,97.1246,-0.692187,-0.672879,0.260982,305.414,-174.33,451000
e-,1,115.637,146.202,0.0911328,0.55464,0.827085,19.1137,66.4345,451000
e-,1,146.31,118.73,0.182015,-0.870518,0.457241,163.201,-0.734758,451000
e-,1,74.286,133.522,0.516747,-0.60631,0.604451,148.417,-22.7858,451000
e-,1,140.014,114.119,0.758344,-0.590881,0.275269,498.192,-30.2408,451000
e-,1,25.2853,142.174,-0.147051,0.539117,0.829294,187.361,38.6082,451000
e-,1,84.997,138.001,-0.473529,0.242125,0.846844,161.426,41.4328,451000
e-,1,4.89916,118.139,-0.709317,-0.340428,0.617234,142.48,111.069,451000
gamma,0.01,3.77784,172.539,0.093862,0.106033,0.989923,-31699.7,38640.9,451000
gamma,0.01,4.34784,117.838,-0.822982,0.164203,0.543818,-621560,110104,451000
gamma,0.01,10.6929,130.081,-0.160627,0.790934,0.590442,-166262,490694,451000
gamma,0.01,6.19016,146.171,-0.0283439,0.570641,0.820711,-79145.5,254384,451000
gamma,0.01,12.5682,117.753,-0.742978,-0.476942,0.469585,-646817,-373186,451000
gamma,0.01,10.5252,124.735,-0.76227,0.171616,0.624093,-514480,100215,451000
gamma,0.01,12.9797,128.002,0.480687,-0.777024,0.406416,367344,-701916,451000
gamma,0.01,2.87954,123.304,-0.768712,0.0216642,0.639228,-507569,11783.7,451000
gamma,0.01,12.2067,163.222,0.0189703,0.269663,0.962768,-59250.8,102088,451000
gamma,0.01,7.22941,144.245,0.366435,-0.589427,0.719931,120214,-300950,451000
gamma,0.01,6.20138,128.213,-0.449655,0.632946,0.63023,-328176,367726,451000
gamma,0.01,2.47495,150.314,0.184175,0.533848,0.825279,15377.7,236619,451000
gamma,0.01,7.16038,115.219,-0.89956,0.0982861,0.425596,-841748,84058.9,451000
gamma,0.01,5.06681,139.072,0.338923,0.679898,0.650284,124691,382849,451000
gamma,0.01,11.9319,133.313,-0.61756,0.235775,0.750353,-368357,114606,451000
e-,1,120.071,142.315,-0.451008,-0.0162801,0.892372,214.43,-25.0652,451000
e-,1,60.4223,146.258,-0.250665,0.372091,0.893709,111.668,153.274,451000
e-,1,88.5219,162.991,-0.0149212,-0.211677,0.977226,137.294,28.0865,451000
e-,1,130.987,137.095,-0.41901,-0.380215,0.82454,123.996,-56.8098,451000
gamma,0.01,28.4903,129.095,-0.68405,0.2247,0.693964,-420755,93330.9,451000
gamma,0.01,76.0558,153.902,0.0900295,-0.462766,0.881897,-29275.3,-195074,451000
gamma,0.01,10.3984,122.954,0.107614,-0.910423,0.399437,32719.1,-845119,451000
e-,1,45.3454,160.258,0.309056,0.312567,0.898213,67.9224,55.1316,451000
gamma,0.01,33.2296,128.233,0.570502,-0.733698,0.369072,507912,-740651,451000
gamma,0.01,12.6871,143.289,0.710049,-0.284537,0.644104,342872,-165123,451000
gamma,0.01,4.79938,138.694,0.832242,-0.0789796,0.548759,497049,-54263.8,451000
gamma,0.01,15.8639,129.693,-0.391553,-0.654741,0.64653,-292885,-377641,451000
gamma,0.01,7.26625,163.68,-0.0456364,-0.195931,0.979555,-84800.3,-75143.9,451000
gamma,0.01,22.9933,152.452,0.0802803,-0.503249,0.860404,20384.7,-328423,451000
gamma,0.01,22.736,119.648,-0.178993,0.908594,0.377384,-244003,895472,451000
gamma,0.01,5.19406,155.307,0.385829,-0.394676,0.833887,104763,-176864,451000
e-,1,46.1055,132.963,-0.491382,0.372729,0.787158,216.849,-47.8764,451000
e-,1,13.6559,152.293,-0.287185,-0.047609,0.956691,81.2882,-73.7612,451000
e-,1,120.246,154.204,0.556085,0.189556,0.809221,228.317,-43.632,451000
e-,1,144.82,125.348,-0.498561,-0.529631,0.686241,264.182,12.709,451000
e-,1,113.81,103.376,-0.913778,-0.00758529,0.406142,200.326,8.16586,451000
e-,1,113.094,101.21,-0.90262,-0.206176,0.377848,1.5239,-50.8783,451000
e-,1,108.026,109.957,-0.774799,-0.39041,0.497259,134.292,-113.218,451000
e-,1,78.2368,115.825,0.91162,-0.3103,0.269559,312.719,79.677,451000
e-,1,35.6836,139.119,-0.325527,-0.446326,0.833561,163.868,-82.3151,451000
e-,1,63.4577,115.3,-0.593352,0.590257,0.547293,306.412,-20.2051,451000
gamma,0.01,101.304,134.081,0.925896,0.0983604,0.364749,884249,100418,451000
gamma,0.01,54.8508,125.039,-0.463066,0.681621,0.566536,-396250,465944,451000
gamma,0.01,33.3532,154.815,0.208899,-0.465307,0.860146,66421.4,-267785,451000
gamma,0.01,9.92513,128.003,-0.481676,-0.600145,0.638603,-350661,-353176,451000
gamma,0.01,7.78882,126.263,0.162521,-0.871109,0.463417,63694.7,-706515,451000
gamma,0.01,16.8019,150.552,-0.364229,-0.0197442,0.9311,-214820,-8787.28,451000
gamma,0.01,36.4992,144.347,-0.378763,-0.329133,0.864991,-232352,-143674,451000
gamma,0.01,4.93389,112.148,-0.705233,-0.586526,0.398288,-732698,-553671,451000
gamma,0.01,14.9871,136.263,0.696967,-0.460686,0.54955,408157,-315537,451000
gamma,0.01,37.6109,127.48,0.231974,-0.850994,0.471166,116868,-678880,451000
gamma,0.01,40.3168,134.952,0.892269,-0.19437,0.407524,754005,-179882,451000
gamma,0.01,15.664,162.291,0.450226,0.188806,0.872725,125707,80391.1,451000
gamma,0.01,18.0888,128.271,-0.411176,-0.683927,0.602642,-324106,-426879,451000
e-,1,80.9709,176.493,0.180375,-0.058374,0.981864,59.0125,-80.0586,451000
e-,1,138.699,144.467,0.629793,0.321985,0.706885,310.821,-35.9898,451000
e-,1,125.209,132.904,0.25167,-0.71937,0.647433,160.273,47.9333,451000
gamma,0.01,49.2638,130.029,0.510716,-0.747364,0.42499,342452,-760832,451000
gamma,0.01,54.2073,159.996,-0.103241,0.248445,0.963128,-116607,125878,451000
e-,1,57.0071,140.432,0.216992,0.634917,0.741481,175.084,132.53,451000
gamma,0.01,4.09132,170.348,0.0185802,0.0687918,0.997458,-60742.4,25068.7,451000
gamma,0.01,51.3857,139.233,-0.464648,0.36982,0.804572,-314038,193206,451000
gamma,0.01,5.31689,145.774,0.518494,0.485512,0.703876,208465,257833,451000
gamma,0.01,56.2491,133.489,0.366059,0.745678,0.556745,82237.4,503999,451000
gamma,0.01,35.8338,144.988,-0.194381,-0.505803,0.840464,-154442,-226435,451000
gamma,0.01,22.229,132.953,0.413457,-0.73859,0.532483,223404,-520858,451000
gamma,0.01,42.1556,126.256,-0.731531,0.254274,0.632619,-556110,148477,451000
e-,1,17.5998,168.228,0.322875,0.150108,0.934462,112.811,-28.1989,451000
e-,1,37.6571,120.479,-0.500705,-0.609911,0.61425,211.225,-11.7843,451000
e-,1,38.0514,138.692,-0.492616,0.153258,0.856645,-19.1055,68.9626,451000
e-,1,66.3505,110.731,-0.643445,-0.591808,0.485532,90.7918,-23.5051,451000
e-,1,59.2678,146.079,-0.364025,-0.180063,0.913818,113.526,-14.1286,451000
e-,1,111.088,112.8,-0.831683,-0.0344776,0.554179,33.3376,110.586,451000
e-,1,76.5295,166.912,0.378622,0.113105,0.918615,109.736,-139.8,451000
gamma,0.01,58.5788,129.12,-0.0318826,-0.823879,0.565868,-88371.5,-543001,451000
gamma,0.01,23.8028,129.683,-0.702091,0.111356,0.703326,-439187,58247.6,451000
gamma,0.01,74.3546,131.989,-0.400312,-0.599943,0.692689,-282632,-323308,451000
gamma,0.01,7.52413,139.023,0.0825031,-0.700569,0.708799,-24033.2,-368852,451000
gamma,0.01,12.696,134.577,0.487805,-0.683652,0.542831,267314,-469799,451000
gamma,0.01,15.9626,134.989,-0.586791,-0.167318,0.792263,-343246,-79381,451000
gamma,0.01,6.35824,141.122,0.596692,-0.517505,0.613308,294978,-314997,451000
gamma,0.01,49.2455,162.958,0.275211,-0.315302,0.908209,87466,-164577,451000
gamma,0.01,23.1163,120.048,-0.778055,0.344224,0.52549,-618853,243256,451000
gamma,0.01,9.74937,160.176,-0.0626193,-0.269718,0.960901,-91658.2,-105268,451000
e-,1,54.8755,133.391,-0.485285,0.378294,0.788284,254.89,-72.9256,451000
e-,1,68.3904,162.696,-0.0564423,0.177768,0.982452,-79.3512,40.9178,451000
e-,1,25.5998,111.493,-0.839373,0.124193,0.529178,288.348,-122.74,451000
e-,1,57.598,156.269,0.102863,-0.392563,0.913955,150.862,78.616,451000
e-,1,135.386,100.099,-0.199283,-0.955048,0.219476,190.508,-49.9167,451000
e-,1,135.382,102.198,-0.907781,0.15729,0.388835,213.973,-69.2629,451000
e-,1,78.8006,166.645,0.36514,-0.13547,0.921043,184.342,-68.2453,451000
gamma,0.01,12.1543,156.805,0.47125,0.304888,0.827627,143958,135826,451000
gamma,0.01,19.6382,117.822,-0.8625,0.133268,0.488194,-721762,100470,451000
gamma,0.01,7.10118,137.817,-0.148355,-0.659134,0.737247,-141622,-332009,451000
gamma,0.01,2.97436,166.048,0.120228,-0.253752,0.959768,-20728.8,-98862.8,451000
gamma,0.01,20.0166,142.651,0.735986,-0.29964,0.607076,382946,-183970,451000
gamma,0.01,37.5605,129.169,-0.17395,0.80188,0.571602,-180251,520253,451000
gamma,0.01,13.4,120.046,-0.758396,0.389889,0.522323,-606418,276502,451000
gamma,0.01,41.3456,135.043,0.480857,0.683461,0.549234,180515,481276,451000
gamma,0.01,66.8486,142.957,0.223447,-0.645865,0.73002,39433.3,-357328,451000
